BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
011241000859,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМIР ЖОЛЫ""-""ЖАМБЫЛСКАЯ ДИСТАНЦИЯ ЭЛЕКТРОСНАБЖЕНИЯ""",52211,Эксплуатация железных дорог,311010000,г. Тараз,305,Крупная компания (251 - 500 чел.)
011241000899,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМIР ЖОЛЫ""-""ШУСКАЯ ДИСТАНЦИЯ ЭЛЕКТРОСНАБЖЕНИЯ""",35130,Распределение электроэнергии,316621100,г. Шу,305,Крупная компания (251 - 500 чел.)
011241000928,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМIР ЖОЛЫ""-""ЛУГОВСКОЕ РЕЛЬСОСВАРОЧНОЕ ПРЕДПРИЯТИЕ""",52211,Эксплуатация железных дорог,315043100,с. ЛУГОВОЕ,305,Крупная компания (251 - 500 чел.)
020440006581,"ТОО ""ЖАМБЫЛСКИЙ ИЗДАТЕЛЬСКИЙ ЦЕНТР ""СЕНIМ""",18120,Прочие виды печатного производства,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
020541002786,"ЖАМБЫЛСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""SEMSER SECURITY""",80100,Деятельность частных охранных служб,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
020640003910,"ТОО ""ЛУГОВСКОЙ КОННЫЙ ЗАВОД""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",315039100,с. КОГЕРШИН,305,Крупное предприятие (251 - 500 чел.)
020640004803,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ВОЙСКОВАЯ ЧАСТЬ 91678"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",84220,Оборонная деятельность,314230100,с. ИМ.Б.МОМЫШУЛЫ,305,Крупное предприятие (251 - 500 чел.)
030540000558,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЖАМБЫЛ-ЖЫЛУ"" УПРАВЛЕНИЯ ЭНЕРГЕТИКИ И ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",35303,Теплоснабжение,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
040140002016,"ТОО ""ЖАМБЫЛ РЕМ СЕРВИС""",33171,Ремонт подвижного состава железных дорог,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
040441016072,"ЖАМБЫЛСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКИФ ТРЕЙД""",47191,Прочая розничная торговля в неспециализированных магазинах,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
041140005608,"АО ""ТАРАЗЭНЕРГОЦЕНТР""",35302,Производство тепловой энергии самостоятельными котельными,311010000,г. Тараз,305,Крупная компания (251 - 500 чел.)
050141001729,"ТАРАЗСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АМАНГЕЛЬДИНСКИЙ ГПЗ""",19201,Производство продуктов нефтепереработки,314030100,с. АССА,305,Крупное предприятие (251 - 500 чел.)
060340011135,"ТОО ""ТАРАЗХИММОНТАЖ""",41202,Строительство нежилых зданий,313630100,с. САРЫКЕМЕР,305,Крупное предприятие (251 - 500 чел.)
060441002690,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" ""ШУСКАЯ МАШИНИЗИРОВАННАЯ ДИСТАНЦИЯ ПУТИ""",52211,Эксплуатация железных дорог,316621100,г. Шу,305,Крупное предприятие (251 - 500 чел.)
060540004398,"ТОО ""ФАБРИКА ПОШ-ТАРАЗ""",13103,Подготовка шерстяного волокна,311010000,г. Тараз,305,Крупная компания (251 - 500 чел.)
060940001596,"ТОО ""ТАРАЗҚҰРЫЛЫСИНВЕСТ""",41202,Строительство нежилых зданий,311010000,г. Тараз,305,Крупная компания (251 - 500 чел.)
061040004937,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ПРОБЛЕМ БИОЛОГИЧЕСКОЙ БЕЗОПАСНОСТИ"" КОМИТЕТА НАУКИ МИНИСТЕРСТВА ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ КАЗАХСТАН",72200,Исследования и экспериментальные разработки в области общественных и гуманитарных наук,314851400,п. ГВАРДЕЙСКИЙ,305,Крупное предприятие (251 - 500 чел.)
070241003386,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""ШУСКАЯ ДИСТАНЦИЯ СИГНАЛИЗАЦИИ И СВЯЗИ""",61900,Другие виды телекоммуникационных услуг,316621100,г. Шу,305,Крупная компания (251 - 500 чел.)
070341002584,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ"" - ""ЖАМБЫЛСКАЯ ДИСТАНЦИЯ СИГНАЛИЗАЦИИ И СВЯЗИ""",61900,Другие виды телекоммуникационных услуг,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
070640000470,"УЧРЕЖДЕНИЕ ""ЖАМБЫЛСКИЙ ГУМАНИТАРНО-ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ""",85420,Высшее образование,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
080640010161,"УЧРЕЖДЕНИЕ ""ТАРАЗСКИЙ ИННОВАЦИОННО-ГУМАНИТАРНЫЙ УНИВЕРСИТЕТ""",85420,Высшее образование,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
080840005668,"ГОС. УЧРЕЖДЕНИЕ ""ВОЙСКОВАЯ ЧАСТЬ 2093 ПОГРАНИЧНОЙ СЛУЖБЫ КОМИТЕТА НАЦИОНАЛЬНОЙ БЕЗОПАСНОСТИ РЕСПУБЛИКИ КАЗАХСТАН""",84220,Оборонная деятельность,315430100,с. МЕРКЕ,305,Крупное предприятие (251 - 500 чел.)
090940013367,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ВОЙСКОВАЯ ЧАСТЬ 11971"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",84220,Оборонная деятельность,315430100,с. МЕРКЕ,305,Крупное предприятие (251 - 500 чел.)
100141017955,"КОРДАЙСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕНОСТЬЮ ""АҚМОЛА ҚҰРЫЛЫС МАТЕРИАЛДАРЫ""",42110,Строительство дорог и автомагистралей,314830100,а. КОРДАЙ,305,Крупное предприятие (251 - 500 чел.)
100241001972,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕСТВЕННОСТЬЮ ""СЕКЬЮРИТИ СЕРВИС ЦЕНТР"" В ГОРОДЕ ТАРАЗ",80100,Деятельность частных охранных служб,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
100441022734,"ФИЛИАЛ АО ""KCC ENGINEERING & CONSTRUCTION CO., LTD."" (КСС ПРОЕКТИРОВАНИЕ И СТРОИТЕЛЬСТВО) В ЖАМБЫЛСКОЙ ОБЛАСТИ",43999,"Прочие строительные работы, требующие специальных профессий",315445100,с. САРЫМОЛДАЕВА,305,Крупное предприятие (251 - 500 чел.)
110141014625,"ФИЛИАЛ ""УПРАВЛЕНИЕ МАГИСТРАЛЬНЫХ ГАЗОПРОВОДОВ ""ТАРАЗ"" АКЦИОНЕРНОГО ОБЩЕСТВА ""ИНТЕРГАЗ ЦЕНТРАЛЬНАЯ АЗИЯ""",49500,Транспортирование по трубопроводу,314035100,с. АКБУЛЫМ,305,Крупное предприятие (251 - 500 чел.)
110841007053,"ЖАМБЫЛСКИЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КАЗВОДХОЗ"" КОМИТЕТА ПО ВОДНЫМ РЕСУРСАМ МИНИСТЕРСТВА ОХРАНЫ ОКРУЖАЮЩЕЙ СРЕДЫ РЕСПУБЛИКИ КАЗАХСТАН",01612,Эксплуатация оросительных систем,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
130141016764,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ""-""УКРУПНЕННАЯ ШУСКАЯ ДИСТАНЦИЯ ПУТИ""",52211,Эксплуатация железных дорог,316621100,г. Шу,305,Крупное предприятие (251 - 500 чел.)
391040000020,"ГОС. УЧРЕЖДЕНИЕ ""ПРОКУРАТУРА ЖАМБЫЛСКОЙ ОБЛАСТИ""",84230,Деятельность в области юстиции и правосудия,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
810240000015,"КОММУНАЛЬНОЕ ГОС. УЧРЕЖДЕНИЕ ""ПСИХОНЕВРОЛОГИЧЕСКИЙ ДОМ ИНТЕРНАТ"" УПРАВЛЕНИЯ КООРДИНАЦИИ ЗАНЯТОСТИ И СОЦИАЛЬНЫХ ПРОГРАММ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ",87300,Деятельность по уходу за престарелыми и инвалидами с обеспечением проживания,314033400,с. КЫЗЫЛТАН,305,Крупное предприятие (251 - 500 чел.)
841240000013,"КОММУНАЛЬНОЕ ГОС. УЧРЕЖДЕНИЕ ""ЖАМБЫЛСКАЯ ОБЛАСТНАЯ ДЕТСКАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
920540001017,"ПРОИЗВОДСТВЕННЫЙ КООПЕРАТИВ ""БИIК""",14140,Производство нижнего белья,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
930240000397,"КОММУНАЛЬНОЕ ГОС. УЧРЕЖДЕНИЕ ""ЖАМБЫЛСКИЙ ОБЛАСТНОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
931240001040,"АО ""ЗАПЧАСТЬ""",24511,Литье чугуна,311010000,г. Тараз,305,Крупная компания (251 - 500 чел.)
940440000207,"АО ""ПЛЕМЕННОЙ ЗАВОД ""МЕРКЕ""",01420,Разведение прочих пород крупного рогатого скота для получения мяса,315431100,с. АКЕРМЕН,305,Крупная компания (251 - 500 чел.)
940641000130,"ЖАМБЫЛСКИЙ ОБЛАСТНОЙ ФИЛИАЛ № 169900 АКЦИОНЕРНОГО ОБЩЕСТВА ""НАРОДНЫЙ СБЕРЕГАТЕЛЬНЫЙ БАНК КАЗАХСТАНА""",64192,Деятельность сберегательных банков,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
960240000362,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЖАМБЫЛСКИЙ ОБЛАСТНОЙ ПСИХИАТРИЧЕСКИЙ ДИСПАНСЕР УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86109,"Деятельность других лечебных учреждений, имеющих стационары",311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
970140003206,"КОММУНАЛЬНОЕ ГОС. УЧРЕЖДЕНИЕ ""ШКОЛА-ГИМНАЗИЯ №49 ИМЕНИ Ы.АЛТЫНСАРИНА ОТДЕЛА ОБРАЗОВАНИЯ АКИМАТА ГОРОДА ТАРАЗ""",85310,Основное и общее среднее образование,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
970240005870,"ГОС. УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ КОМИТЕТА НАЦИОНАЛЬНОЙ БЕЗОПАСНОСТИ РЕСПУБЛИКИ КАЗАХСТАН ПО ЖАМБЫЛСКОЙ ОБЛАСТИ""",84240,Деятельность по обеспечению общественного порядка и безопасности,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
980340000568,"ТОО ""БИНОМ""",41202,Строительство нежилых зданий,311010000,г. Тараз,305,Крупная компания (251 - 500 чел.)
990140001273,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКОЙ ПЕРИНАТАЛЬНЫЙ ЦЕНТР УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86102,Деятельность родильных домов,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
990140001312,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ДЕТСКАЯ БОЛЬНИЦА № 1 УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
990140001392,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЖАМБЫЛСКАЯ ОБЛАСТНАЯ ДЕТСКАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
990240002205,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ БОЛЬНИЦА № 2 УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
990240002285,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ШУСКАЯ ГОРОДСКАЯ БОЛЬНИЦА УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,316621100,г. Шу,305,Крупное предприятие (251 - 500 чел.)
990240004172,"УЧРЕЖДЕНИЕ ""МЕДИЦИНСКИЙ ЦЕНТР ""МЕЙІРІМ""",86101,Деятельность больниц широкого профиля и специализированных больниц,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
990640001201,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЖАМБЫЛСКИЙ ПОЛИТЕХНИЧЕСКИЙ КОЛЛЕДЖ"" УПРАВЛЕНИЯ ОБРАЗОВАНИЯ АКИМАТА ЖАМБЫЛСКОЙ ОБЛАСТИ",85322,Среднее специальное образование,311010000,г. Тараз,305,Крупное предприятие (251 - 500 чел.)
990740013823,"ТОО ""ТАРАЗКОЖОБУВЬ""",15113,Выделка и окрашивание меха,311010000,г. Тараз,305,Крупная компания (251 - 500 чел.)
990940003744,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ГВАРДЕЙСКАЯ РАЙОННАЯ ЭКСПЛУАТАЦИОННАЯ ЧАСТЬ"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",68320,Управление недвижимостью за вознаграждение или на договорной основе,314851400,п. ГВАРДЕЙСКИЙ,305,Крупное предприятие (251 - 500 чел.)
