BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
141140001517,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ ГОСУДАРСТВЕННЫХ ДОХОДОВ ПО ЗАПАДНО-КАЗАХСТАНСКОЙ ОБЛАСТИ КОМИТЕТА ГОСУДАРСТВЕННЫХ ДОХОДОВ МИНИСТЕРСТВА ФИНАНСОВ РЕСПУБЛИКИ КАЗАХСТАН""",84112,Деятельность региональных органов управления,271010000,г. Уральск,305,Крупные предприятия
920740000531,"ГОС. УЧРЕЖДЕНИЕ ""ПРОКУРАТУРА ЗАПАДНО-КАЗАХСТАНСКОЙ ОБЛАСТИ""",84230,Деятельность в области юстиции и правосудия,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
920840000436,"АО ""УРАЛЬСКДОРСТРОЙ""",42110,Строительство дорог и автомагистралей,271010000,г. Уральск,305,Крупная компания (251 - 500 чел.)
921040000053,"АО ""КОНДЕНСАТ""",19201,Производство продуктов нефтепереработки,273620100,г. Аксай,305,Крупная компания (251 - 500 чел.)
921140000433,"ТОО ""КУБЛЕЙ""",10130,Производство продуктов из мяса и мяса домашней птицы,271010000,г. Уральск,305,Крупная компания (251 - 500 чел.)
930340000413,"ТОО ""ПСП ""СЕРИК""",68200,Аренда и эксплуатация собственной или арендуемой недвижимости,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
931240001388,"АО ""УРАЛЬСКВОДСТРОЙ""",42910,Строительство водных сооружений,271010000,г. Уральск,305,Крупная компания (251 - 500 чел.)
940440000544,"ТОО ""АЛЬТАИР""",41201,Строительство жилых зданий,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
941240000768,"ГОС. УЧРЕЖДЕНИЕ ""УРАЛЬСКОЕ МЕДИКО-СОЦИАЛЬНОЕ УЧРЕЖДЕНИЕ ДЛЯ ПРЕСТАРЕЛЫХ И ИНВАЛИДОВ ОБЩЕГО ТИПА""",87300,Деятельность по уходу за престарелыми и инвалидами с обеспечением проживания,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
941240000966,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ОБЛАСТНОЙ ЦЕНТР ПСИХИЧЕСКОГО ЗДОРОВЬЯ"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЗАПАДНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
941240001270,"ТОО ""МЕЖДУНАРОДНЫЙ АЭРОПОРТ ""ОРАЛ""",52239,"Прочая деятельность, относящаяся к пассажирским и грузовым перевозкам",276253100,с. ПОДСТЕПНОЕ,305,Крупное предприятие (251 - 500 чел.)
941241000149,"ЗАПАДНО-КАЗАХСТАНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ №189900 АКЦИОНЕРНОГО ОБЩЕСТВА ""НАРОДНЫЙ СБЕРЕГАТЕЛЬНЫЙ БАНК КАЗАХСТАНА""",64192,Деятельность сберегательных банков,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
950240000896,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ОБЛАСТНАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЗАПАДНО-КАЗАХСТАНСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
950640000996,"ГОС. УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ ВНУТРЕННИХ ДЕЛ ЗАПАДНО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84240,Деятельность по обеспечению общественного порядка и безопасности,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
950740000190,"АО ""УРАЛЬСКНЕФТЕГАЗГЕОЛОГИЯ""",09100,Техническая поддержка при добыче нефти и природного газа,271035100,п. ЗАЧАГАНСК,305,Крупная компания (251 - 500 чел.)
951140000111,"АО ""ЖЕЛАЕВСКИЙ КОМБИНАТ ХЛЕБОПРОДУКТОВ""",10611,Производство муки,271034100,п. ЖЕЛАЕВО,305,Крупное предприятие (251 - 500 чел.)
970140000142,"АО ""КАЗБУРГАЗ""",09100,Техническая поддержка при добыче нефти и природного газа,273620100,г. Аксай,305,Крупная компания (251 - 500 чел.)
970241000429,"ГОРОДСКОЙ ФИЛИАЛ ПО ТРАНСПОРТУ ЭЛЕКТРОЭНЕРГИИ АКЦИОНЕРНОГО ОБЩЕСТВА ""ЗАПАДНО-КАЗАХСТАНСКАЯ РАСПРЕДЕЛИТЕЛЬНАЯ ЭЛЕКТРОСЕТЕВАЯ КОМПАНИЯ""",35130,Распределение электроэнергии,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
970840002352,"АО ""АКСАЙАВТОТРАНС""",49410,Грузовые перевозки автомобильным транспортом,273620100,г. Аксай,305,Крупная компания (251 - 500 чел.)
971240001959,"ТОО ""СТРОИТЕЛЬНАЯ ФИРМА АЛТИМ""",41202,Строительство нежилых зданий,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
981140001908,"РЕСПУБЛИКАНСКОЕ ГОС. УЧРЕЖДЕНИЕ ""ВОИНСКАЯ ЧАСТЬ 5517 ВНУТРЕННИХ ВОЙСК МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84220,Оборонная деятельность,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
990240004102,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА №1"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЗАПАДНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86210,Общая врачебная практика,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
990340001687,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЗЕЛЕНОВСКИЙ РАЙОННЫЙ ЦЕНТР ДОСУГА ЗЕЛЕНОВСКОГО РАЙОННОГО ОТДЕЛА КУЛЬТУРЫ, РАЗВИТИЯ ЯЗЫКОВ, ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА""",93299,Прочие виды деятельности по организации отдыха и развлечений,274430100,с. ПЕРЕМЕТНОЕ,305,Крупное предприятие (251 - 500 чел.)
990340004126,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ ""ГОРОДСКАЯ ПОЛИКЛИНИКА №4"" НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЗАПАДНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86210,Общая врачебная практика,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
990340004413,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА №3"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМАТА ЗАПАДНО-КАЗАХСТАНСКОЙ ОБЛАСТИ",86210,Общая врачебная практика,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
990840000052,"ТОО ""СТРОИТЕЛЬНО-КОММЕРЧЕСКАЯ ФИРМА ""ЖАИКСЕЛЬСТРОЙ""",42212,Строительство трубопроводов для систем водоснабжения и канализации,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
990940000145,"ТОО ""ТРАНСПОРТНО-ЭКСПЕДИЦИОННАЯ КОМПАНИЯ ""КАЗИНТЕРФРАХТ-АКСАЙ""",52291,Транспортно-экспедиционные услуги,273620100,г. Аксай,305,Крупное предприятие (251 - 500 чел.)
991040004544,"ТОО ""УРАЛЬСКСТРОЙИНВЕСТ""",42211,Строительство нефтяных и газовых магистральных трубопроводов,271010000,г. Уральск,305,Крупное предприятие (251 - 500 чел.)
