BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
030240004163,"УЧРЕЖДЕНИЕ ОБРАЗОВАНИЯ ""АЛМАТИНСКИЙ ОБЛАСТНОЙ ПРОФЕССИОНАЛЬНО-ТЕХНИЧЕСКИЙ УЧЕБНЫЙ ЦЕНТР"" РЕСПУБЛИКАНСКОГО ОБЩЕСТВЕННОГО ОБЪЕДИНЕНИЯ ""ОТАН""",85530,Деятельность школ подготовки водителей транспортных средств,191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
030840001061,"АО ""ИЛИЙСКИЙ КАРТОННО-БУМАЖНЫЙ КОМБИНАТ""",17212,Производство бумажной и картонной тары,196835100,п. БОРАЛДАЙ,305,Крупная компания (251-500 чел.)
031040000354,"ТОО ""KERNEU LIMITED""",41201,Строительство жилых зданий,191610000,г. Капчагай,305,Крупное предприятие (251-500 чел.)
040340008865,"ТОО ""ЮБС-МАТАЙ""",33171,Ремонт подвижного состава железных дорог,193269100,п. МАТАЙ,305,Крупное предприятие (251-500 чел.)
050140001060,"ТОО ""ЖЕТЫСУ ЭНЕРГОТРЕЙД""",35140,Продажа электроэнергии потребителю,191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
050441014682,"ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ALUA TERMINAL"" В АЛАКОЛЬСКОМ РАЙОНЕ АЛМАТИНСКОЙ ОБЛАСТИ",52299,Прочая транспортно-экспедиционная деятельность,193443100,п. ДОСТЫК,305,Крупное предприятие (251-500 чел.)
050740003177,"АО ""АЗИЯАГРОФУД""",10611,Производство муки,195237100,ст. ШАМАЛГАН,305,Крупная компания (251-500 чел.)
060140000856,"ТОО ""ФИРМА ""ТАЛДЫКОРГАН ЖОЛДАРЫ""",42110,Строительство дорог и автомагистралей,191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
061040002396,"ТОО ""ТЕКЕЛИЙСКИЙ ГОРНО-ПЕРЕРАБАТЫВАЮЩИЙ КОМПЛЕКС""",38321,Переработка отходов и лома черных металлов,192610000,г. Текели,305,Крупное предприятие (251-500 чел.)
070240003013,"ТОО ""АСАН ТАУ ИНВЕСТ""",92000,Деятельность по организации азартных игр и заключению пари,191610000,г. Капчагай,305,Крупное предприятие (251-500 чел.)
070340006656,"ТОО ""PENSON GROUP""",92000,Деятельность по организации азартных игр и заключению пари,191610000,г. Капчагай,305,Крупное предприятие (251-500 чел.)
070340007654,"ТОО ""ТК ИНТЕГРАЛ""",25112,Производство легких металлических конструкций,191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
070340007882,"ТОО ""МУСАХАН-СЕКЬЮРИТИ ЛТД.""",80100,Деятельность частных охранных служб,195239200,с. АКЖАР,305,Крупное предприятие (251-500 чел.)
070440014591,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ВОЙСКОВАЯ ЧАСТЬ 48386"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",84220,Оборонная деятельность,191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
070540001008,"ТОО ""САРЫАРҚА КӨРКЕМ СӘУЛЕТІ""",43298,Прочие строительно-монтажные работы,195233500,с. КОКОЗЕК,305,Крупное предприятие (251-500 чел.)
070840006614,"ГОРОДСКОЕ ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЖЕТЫСУ ВОДОКАНАЛ"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА, ПАССАЖИРСКОГО ТРАНСПОРТА И АВТОМОБИЛЬНЫХ ДОРОГ ГОРОДА ТАЛДЫКОРГАН""",36000,"Сбор, обработка и распределение воды",191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
081240000013,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ШЕЛЕКСКИЙ ПОЛИТЕХНИЧЕСКИЙ КОЛЛЕДЖ"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЕ ОБРОЗОВАНИЯ АЛМАТИНСКОЙ ОБЛАСТИ""",85321,Профессионально-техническое образование,194083100,с. ШЕЛЕК,305,Крупное предприятие (251-500 чел.)
090140017261,"ТОО ""ASTORIA""",92000,Деятельность по организации азартных игр и заключению пари,191610000,г. Капчагай,305,Крупное предприятие (251-500 чел.)
090240005678,"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ ""СЕЛЬСКАЯ БОЛЬНИЦА"" СЕЛА ШЕЛЕК ЕНБЕКШИКАЗАХСКОГО РАЙОНА",86101,Деятельность больниц широкого профиля и специализированных больниц,194083100,с. ШЕЛЕК,305,Крупное предприятие (251-500 чел.)
090240008982,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""СЕЛЬСКАЯ БОЛЬНИЦА"" СЕЛА КАБАНБАЙ АЛАКОЛЬСКОГО РАЙОНА",86101,Деятельность больниц широкого профиля и специализированных больниц,193459100,с. КАБАНБАЙ,305,Крупное предприятие (251-500 чел.)
090240009402,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""СЕЛЬСКАЯ БОЛЬНИЦА"" СЕЛА НАРЫНКОЛ РАЙЫМБЕКСКОГО РАЙОНА",86101,Деятельность больниц широкого профиля и специализированных больниц,195855100,с. HАРЫНКОЛ,305,Крупное предприятие (251-500 чел.)
090240012125,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ТАЛДЫКОРГАНСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ АЛМАТИНСКОЙ ОБЛАСТИ"" АКИМАТА АЛМАТИНСКОЙ ОБЛАСТИ",86210,Общая врачебная практика,191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
090541008649,"ФИЛИАЛ ""АКСЕНГИР"" ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""RG BRANDS KAZAKHSTAN""",11070,Производство минеральных вод и других безалкогольных напитков,195233200,с. ЕЛЬТАЙ,305,Крупное предприятие (251-500 чел.)
090840008604,"ТОО ""КАЗЦИНК-ТЭК""",35111,Производство электроэнергии тепловыми электростанциями,192610000,г. Текели,305,Крупное предприятие (251-500 чел.)
091041014182,"ФИЛИАЛ ""ЕҢБЕК-ЖАУҒАШТЫ"" РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЕҢБЕК"" ИСПРАВИТЕЛЬНЫХ УЧРЕЖДЕНИЙ КОМИТЕТА УГОЛОВНО-ИСПОЛНИТЕЛЬНОЙ СИСТЕМЫ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН",84230,Деятельность в области юстиции и правосудия,196849300,с. ЖАУГАШТЫ,305,Крупное предприятие (251-500 чел.)
100240023660,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЕНБЕКШИКАЗАХСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АЛМАТИНСКОЙ ОБЛАСТИ"" АКИМАТА АЛМАТИНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,194020100,г. Есик,305,Крупное предприятие (251-500 чел.)
100340010038,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА ПАНФИЛОВСКОГО РАЙОНА""",86101,Деятельность больниц широкого профиля и специализированных больниц,195620100,г. Жаркент,305,Крупное предприятие (251-500 чел.)
110840003124,"ТОО ""МОНАКО""",92000,Деятельность по организации азартных игр и заключению пари,191610000,г. Капчагай,305,Крупное предприятие (251-500 чел.)
110841010043,"ФИЛИАЛ ""БОЛЬШОЙ АЛМАТИНСКИЙ КАНАЛ ИМ. Д.КУНАЕВА"" РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КАЗВОДХОЗ"" КОМИТЕТА ПО ВОДНЫМ РЕСУРСАМ МИНИСТЕРСТВА ОХРАНЫ ОКРУЖАЮЩЕЙ СРЕДЫ РЕСПУБЛИКИ КАЗАХСТАН",01612,Эксплуатация оросительных систем,196220100,г. Талгар,305,Крупное предприятие (251-500 чел.)
110841011369,"АЛМАТИНСКИЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КАЗВОДХОЗ"" КОМИТЕТА ПО ВОДНЫМ РЕСУРСАМ МИНИСТЕРСТВА ОХРАНЫ ОКРУЖАЮЩЕЙ СРЕДЫ РЕСПУБЛИКИ КАЗАХСТАН",01612,Эксплуатация оросительных систем,196043100,с. АЛМАЛЫ,305,Крупное предприятие (251-500 чел.)
111140013062,"ГОСУДАРСТВЕННОЕ КОМУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""АЛМАТИНСКАЯ РЕГИОНАЛЬНАЯ ДЕТСКАЯ БОЛЬНИЦА"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ АЛМАТИНСКОЙ ОБЛАСТИ"" АКИМАТА АЛМАТИНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,196830100,п. ОТЕГЕН БАТЫРА,305,Крупное предприятие (251-500 чел.)
120240011908,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ХОЗЯЙСТВЕННОЕ УПРАВЛЕНИЕ"" АППАРАТА АКИМА АЛМАТИНСКОЙ ОБЛАСТИ",81100,Комплексное обслуживание объектов,191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
121041003204,"АЛМАТИНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""НАУЧНО-ПРОИЗВОДСТВЕННЫЙ ЦЕНТР ЗЕМЕЛЬНОГО КАДАСТРА"" КОМИТЕТА ПО УПРАВЛЕНИЮ ЗЕМЕЛЬНЫМИ РЕСУРСАМИ МИНИСТЕРСТВА РЕГИОНАЛЬНОГО РАЗВИТИЯ РЕСПУБЛИКИ КАЗАХСТАН",71124,Землеустройство,191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
140641010567,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНАЯ КОМПАНИЯ ""ҚАЗАҚСТАН ТЕМІР ЖОЛЫ""-""СТАНЦИЯ АЛТЫНКОЛЬ""",49200,Грузовой железнодорожный транспорт,195645100,с. ПИДЖИМ,305,Крупное предприятие (251-500 чел.)
141140000549,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ ГОСУДАРСТВЕННЫХ ДОХОДОВ ПО АЛМАТИНСКОЙ ОБЛАСТИ КОМИТЕТА ГОСУДАРСТВЕННЫХ ДОХОДОВ МИНИСТЕРСТВА ФИНАНСОВ РЕСПУБЛИКИ КАЗАХСТАН""",84115,"Деятельность, связанная с налогообложением",191010000,г. Талдыкорган,305,Крупные предприятия
620240000025,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ВОИНСКАЯ ЧАСТЬ 6654 ВНУТРЕННИХ ВОЙСК МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84220,Оборонная деятельность,194055100,с. КАРАКЕМЕР,305,Крупное предприятие (251-500 чел.)
910840000038,"ТОО ""ИНТЕЛЛСЕРВИС""",18120,Прочие виды печатного производства,196220100,г. Талгар,305,Крупное предприятие (251-500 чел.)
921140000245,"АО ""АЛМАТЫОБЛТЯЖСТРОЙ""",43210,Электротехнические и монтажные работы,196830100,п. ОТЕГЕН БАТЫРА,305,Крупная компания (251-500 чел.)
930940000362,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ТАЛДЫКОРГАНСКАЯ ПРОТИВОЧУМНАЯ СТАНЦИЯ"" КОМИТЕТА ГОСУДАРСТВЕННОГО САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО НАДЗОРА МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",71201,Деятельность санитарно-эпидемиологических учреждений,191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
940640001193,"АО ""САНАТОРИЙ ""КОКТЕМ""",86103,Деятельность санаторно-курортных учреждений,196237500,с. РЕМИЗОВКА,305,Крупная компания (251-500 чел.)
940840000390,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ТАЛДЫКОРГАНСКИЙ КОЛЛЕДЖ ПРОМЫШЛЕННОЙ ИНДУСТРИИ И НОВЫХ ТЕХНОЛОГИЙ"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЕ ОБРАЗОВАНИЯ АЛМАТИНСКОЙ ОБЛАСТИ""",85321,Профессионально-техническое образование,191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
940840000767,"АО ""РЕМСТРОЙТЕХНИКА""",25111,Производство строительных стальных конструкций,196853100,п. ПЕРВОМАЙСКИЙ,305,Крупная компания (251-500 чел.)
941240000450,"АО ""ЛЕЧЕБНО-ОЗДОРОВИТЕЛЬНЫЙ КОМПЛЕКС ""АЛАТАУ""",86103,Деятельность санаторно-курортных учреждений,195239100,с. ТАУСАМАЛЫ,305,Крупная компания (251-500 чел.)
941240001032,"АО ""БЕНТ""",25112,Производство легких металлических конструкций,196853100,п. ПЕРВОМАЙСКИЙ,305,Крупное предприятие (251-500 чел.)
950340000887,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""АЛМАТИНСКИЙ ОБЛАСТНОЙ ЦЕНТР ПСИХИЧЕСКОГО ЗДОРОВЬЯ И НАРКОЛОГИЧЕСКИХ РАССТРОЙСТВ""",87200,"Деятельность, связанная с проживанием для лиц с умственными и физическими недостатками, психиатрическими заболеваниями и наркологическими расстройствами",196220100,г. Талгар,305,Крупное предприятие (251-500 чел.)
950840000213,"ТОО ""АСТРА-ЛОМБАРД""",64921,Деятельность ломбардов,191610000,г. Капчагай,305,Крупное предприятие (251-500 чел.)
960240000550,"УЧРЕЖДЕНИЕ ""УНИВЕРСИТЕТ ИМЕНИ СУЛЕЙМАНА ДЕМИРЕЛЯ""",85420,Высшее образование,195220100,г. Каскелен,305,Крупное предприятие (251-500 чел.)
960540000718,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ИЛЕ-АЛАТАУСКИЙ ГОСУДАРСТВЕННЫЙ НАЦИОНАЛЬНЫЙ ПРИРОДНЫЙ ПАРК"" КОМИТЕТА ЛЕСНОГО И ОХОТНИЧЬЕГО ХОЗЯЙСТВА МИНИСТЕРСТВА ОХРАНЫ ОКРУЖАЮЩЕЙ СРЕДЫ РЕСПУБЛИКИ КАЗАХСТАН",91042,"Деятельность природных заповедников, охрана дикой природы",195239100,с. ТАУСАМАЛЫ,305,Крупное предприятие (251-500 чел.)
961041000353,"ТАЛДЫКОРГАНСКИЙ РЕГИОНАЛЬНЫЙ ФИЛИАЛ № 319900 АКЦИОНЕРНОГО ОБЩЕСТВА ""НАРОДНЫЙ СБЕРЕГАТЕЛЬНЫЙ БАНК КАЗАХСТАНА""",64192,Деятельность сберегательных банков,191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
970240004901,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""УЧРЕЖДЕНИЕ ЛА 155\4"" КОМИТЕТА УГОЛОВНО-ИСПОЛНИТЕЛЬНОЙ СИСТЕМЫ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН",84230,Деятельность в области юстиции и правосудия,196849300,с. ЖАУГАШТЫ,305,Крупное предприятие (251-500 чел.)
970440018245,"ПРОИЗВОДСТВЕННЫЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ КООПЕРАТИВ ""ТОКЖАЙЛЯУ""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",193471100,с. ТОКЖАЙЛАУ,305,Крупное предприятие (251-500 чел.)
970740001291,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""АЛМАТИНСКАЯ ОБЛАСТНАЯ ПРОКУРАТУРА""",84230,Деятельность в области юстиции и правосудия,191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
980440000531,"ТОО ""RAIMBEK - AGRO""",10512,Производство молочных консервов,196830100,п. ОТЕГЕН БАТЫРА,305,Крупное предприятие (251-500 чел.)
980740001015,"АО ""ГОЛД ПРОДУКТ""",11020,Производство вина из винограда,194081100,с. ТУРГЕНЬ,305,Крупная компания (251-500 чел.)
981240001595,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ЕСИКСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДОМ-ИНТЕРНАТ"" УПРАВЛЕНИЯ КООРДИНАЦИИ ЗАНЯТОСТИ И СОЦИАЛЬНЫХ ПРОГРАММ АЛМАТИНСКОЙ ОБЛАСТИ",87200,"Деятельность, связанная с проживанием для лиц с умственными и физическими недостатками, психиатрическими заболеваниями и наркологическими расстройствами",194020100,г. Есик,305,Крупное предприятие (251-500 чел.)
990241001857,"АЛМАТИНСКИЙ ОБЛАСТНОЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ ""КАЗАХАВТОДОР"" НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ КОМИТЕТА АВТОМОБИЛЬНЫХ ДОРОГ МИНИСТЕРСТВА ТРАНСПОРТА И КОММУНИКАЦИЙ РЕСПУБЛИКИ КАЗАХСТАН",42110,Строительство дорог и автомагистралей,195239200,с. АКЖАР,305,Крупное предприятие (251-500 чел.)
990340009187,"АО ""КОМПАНИЯ ФУДМАСТЕР""",10511,"Переработка молока, кроме консервирования, и производство сыров",194020100,г. Есик,305,Крупная компания (251-500 чел.)
990840004223,"ТОО ""БОСТАН""",46909,Оптовая торговля широким ассортиментом товаров без какой-либо конкретизации,194020100,г. Есик,305,Крупная компания (251-500 чел.)
990940000125,"ТОО ""УНИВЕРСАЛ""",13920,"Производство готовых текстильных изделий, кроме одежды",196853100,п. ПЕРВОМАЙСКИЙ,305,Крупное предприятие (251-500 чел.)
991240000737,"ТОО ""КОКТЕМ""",46909,Оптовая торговля широким ассортиментом товаров без какой-либо конкретизации,196835100,п. БОРАЛДАЙ,305,Крупная компания (251-500 чел.)
991240001666,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ОБЛАСТНАЯ БОЛЬНИЦА ГОРОДА ТАЛДЫКОРГАН"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АКИМА АЛМАТИНСКОЙ ОБЛАСТИ"" АКИМАТА АЛМАТИНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,191010000,г. Талдыкорган,305,Крупное предприятие (251-500 чел.)
