BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
990240006892,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""УАЛИХАНОВСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,596430100,с. Кишкенеколь,305,Крупное предприятие (251 - 500 чел.)
990340000064,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЯВЛЕНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,594230100,с. Явленка,305,Крупное предприятие (251 - 500 чел.)
990340006370,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ТИМИРЯЗЕВСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,596230100,с. Тимирязево,305,Крупное предприятие (251 - 500 чел.)
990340006488,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КАРДИОЛОГИЧЕСКИЙ ЦЕНТР"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
990340006618,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 3"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86210,Общая врачебная практика,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
990340008059,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЖАМБЫЛСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,594630100,с. Пресновка,305,Крупное предприятие (251 - 500 чел.)
990440000028,"ТОО ""ТҰҚЫМ""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",596657100,с. Рузаевка,305,Крупная компания (251 - 500 чел.)
990440000157,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА РАЙОНА ШАЛ АКЫНА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",86101,Деятельность больниц широкого профиля и специализированных больниц,595620100,г. Сергеевка,305,Крупное предприятие (251 - 500 чел.)
990440005009,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""МАМЛЮТСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,595220100,г. Мамлютка,305,Крупное предприятие (251 - 500 чел.)
990540003353,"ТОО ""ВИШНЕВСКОЕ""",01111,"Выращивание зерновых и зернобобовых культур, включая семеноводство",596075200,с. Вишневка,305,Крупная компания (251 - 500 чел.)
990740003201,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АККАЙЫНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",86101,Деятельность больниц широкого профиля и специализированных больниц,595830100,с. Смирново,305,Крупное предприятие (251 - 500 чел.)
990840001398,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""АКЖАРСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" АКИМАТА СЕВЕРО-КАЗАХСТАНСКОЙ ОБЛАСТИ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,593430100,с. Талшик,305,Крупное предприятие (251 - 500 чел.)
991141004971,"СЕВЕРО-КАЗАХСТАНСКИЙ ОБЛАСТНОЙ Филиал АО ""КАЗПОЧТА""",53100,Почтовые услуги в соответствии с обязательствами по предоставлению услуг в зоне всеобщего охвата,591010000,г. Петропавловск,305,Крупное предприятие (251 - 500 чел.)
991240002892,"ТОО ""СПЕЦИАЛЬНОЕ АГЕНТСТВО ""БАРС""",80100,Деятельность частных охранных служб,591010000,г. Петропавловск,305,Крупная компания (251 - 500 чел.)
